-5.49996	35.9024
-5.49996	35.8928
-5.49651	35.8954
-5.49299	35.9019
-5.49996	35.9121
-5.48823	35.9104
-5.49996	35.9217
-5.48068	35.9274
-5.47685	35.9119
-5.46661	35.9162
-5.45707	35.9272
-5.45542	35.9139
-5.44062	35.9242
-5.44554	35.9091
-5.43402	35.9095
-5.42292	35.9121
-5.41366	35.9176
-5.40674	35.9381
-5.40213	35.9172
-5.38329	35.918
-5.39239	35.9122
-5.38063	35.9429
-5.37181	35.9189
-5.35071	35.9368
-5.34823	35.9229
-5.36199	35.914
-5.35212	35.9092
-5.33056	35.9142
-5.34705	35.9008
-5.33648	35.897
-5.32494	35.897
-5.29974	35.9049
-5.30618	35.8971
-5.31551	35.8916
-5.29524	35.9296
-5.28822	35.9052
-5.25658	35.9102
-5.28387	35.8966
-5.24975	35.8538
-5.29196	35.8762
-5.2993	35.8627
-5.29863	35.8114
-5.1749	35.8235
-5.29114	35.7684
-5.17453	35.757
-5.2764	35.7107
-5.23245	35.6631
-5.27792	35.6857
-5.26903	35.6658
-5.26543	35.6503
-5.21927	35.636
-5.26188	35.631
-5.25591	35.6181
-5.24336	35.6077
-5.26132	35.6096
-5.26877	35.6001
-5.26543	35.5912
-5.23369	35.5956
-5.24292	35.583
-5.23303	35.566
-5.25211	35.5654
-5.248	35.5567
-5.24048	35.5496
-5.22918	35.5512
-5.19683	35.5641
-5.21162	35.5421
-5.223	35.5434
-5.19245	35.5511
-5.20065	35.5394
-5.1893	35.5379
-5.17208	35.5489
-5.17909	35.5337
-5.16396	35.538
-5.17347	35.5255
-5.1662	35.5183
-5.14858	35.5208
-5.16045	35.5102
-5.15334	35.5029
-5.13126	35.5065
-5.14386	35.4976
-5.13369	35.4933
-5.11609	35.5006
-5.12549	35.4867
-5.11781	35.4798
-5.09642	35.4983
-5.108	35.475
-5.08631	35.4771
-5.10346	35.4664
-5.09881	35.4578
-5.07348	35.4631
-5.09336	35.4496
-5.07368	35.4424
-5.08772	35.4415
-5.08461	35.4354
-5.06987	35.4317
-5.08163	35.4308
-5.08047	35.4275
-5.07482	35.4194
-5.0523	35.4222
-5.06873	35.4115
-5.05923	35.4063
-5.04796	35.4046
-5.02031	35.4171
-5.03735	35.4011
-5.02639	35.4038
-5.01975	35.4029
-5.00597	35.4086
-5.01626	35.3994
-4.99322	35.3973
-5.01078	35.3912
-5.00307	35.3843
-4.99486	35.3778
-4.96535	35.3898
-4.98667	35.3713
-4.97685	35.3664
-4.95613	35.3735
-4.96963	35.3592
-4.96241	35.3519
-4.93708	35.35
-4.9542	35.3454
-4.9471	35.3381
-4.92776	35.3377
-4.94378	35.3291
-4.93472	35.3234
-4.92633	35.3171
-4.9013	35.3236
-4.91609	35.3129
-4.90618	35.3082
-4.89564	35.3046
-4.88024	35.3142
-4.88461	35.3021
-4.87321	35.3029
-4.84899	35.3191
-4.86423	35.2971
-4.84414	35.3027
-4.85748	35.2896
-4.85079	35.282
-4.8245	35.2962
-4.8254	35.2814
-4.84259	35.2755
-4.83485	35.2686
-4.82625	35.2624
-4.80506	35.268
-4.81625	35.2579
-4.80555	35.2546
-4.7885	35.2651
-4.79626	35.2491
-4.76771	35.2604
-4.78902	35.2419
-4.77922	35.2371
-4.76848	35.2339
-4.74992	35.2468
-4.75903	35.2286
-4.74829	35.2254
-4.73704	35.2237
-4.71339	35.241
-4.72737	35.2187
-4.70282	35.2277
-4.71635	35.2163
-4.70603	35.2122
-4.69505	35.2096
-4.6824	35.2224
-4.68439	35.2062
-4.67315	35.2079
-4.66349	35.2129
-4.66077	35.2329
-4.65214	35.214
-4.62759	35.2196
-4.64639	35.2059
-4.62512	35.2069
-4.63906	35.1988
-4.62897	35.1944
-4.61763	35.2002
-4.61819	35.1913
-4.60695	35.1896
-4.60888	35.2059
-4.59627	35.1929
-4.58649	35.2092
-4.58503	35.1912
-4.56429	35.1993
-4.57433	35.1879
-4.56331	35.1854
-4.55216	35.1834
-4.55073	35.2082
-4.53076	35.193
-4.54133	35.1804
-4.53032	35.1779
-4.51889	35.1779
-4.51337	35.1903
