4.196654	42.96736
4.465424	43.01018
3.452309	42.65668
4.622433	42.87621
3.582951	42.99743
3.890683	42.35197
4.179770	42.32196
4.853837	43.03853
4.700999	42.77043
4.814119	43.22271
3.607284	42.72849
4.641077	43.04868
3.523615	43.09105
4.260918	42.56758
4.839980	42.76615
3.834674	42.47482
3.709907	42.78544
4.328133	42.97780
4.523416	43.08745
4.868460	42.35541
3.370413	43.11813
3.284124	42.36691
3.739376	42.39115
3.338699	42.70549
4.285815	42.71882
4.164239	42.81750
4.116372	42.45333
3.482962	42.50866
4.375989	42.51981
3.437545	42.91947
4.803733	42.67902
4.787232	42.92620
4.480898	42.88779
3.948642	42.59775
3.417986	43.03370
4.154008	42.69237
4.649340	43.13986
3.851509	42.71112
3.971387	43.01811
3.505073	42.79170
4.246027	42.37827
3.331376	42.84806
3.308733	42.58178
3.622828	42.31338
3.919561	42.94152
3.688088	42.95179
4.131891	42.62226
4.492303	42.41946
4.022418	42.75304
3.775897	42.56182
4.570967	42.49744
3.553521	42.60345
3.672634	42.46699
4.540538	43.19758
4.100707	43.06721
3.871756	42.80623
4.060542	42.30160
3.657034	43.15232
3.375940	42.43414
4.507515	42.64749
3.636924	42.54466
3.826687	43.18705
3.394557	42.32594
4.932350	42.83084
3.566583	42.90358
4.969490	42.52809
4.218893	43.12830
4.912389	42.90255
3.935634	42.28049
4.445571	42.82139
3.490312	43.17521
3.728862	42.63028
4.717634	42.28343
4.277677	42.26583
3.796227	42.98746
3.764063	43.07330
4.669568	42.66528
4.008979	42.41254
4.893141	42.44499
4.940220	43.16143
4.610025	42.96364
4.340499	42.85602
4.747321	42.48570
4.073869	42.53855
4.767104	43.10938
4.357601	42.63727
4.309548	43.20450
4.738606	42.39833
4.410930	42.74774
4.047495	42.86568
4.415193	42.33692
3.984564	43.14435
4.993241	42.25614
4.588785	42.59189
