3.706225	43.02487
4.804085	42.30637
5.192939	42.91572
3.184518	42.56975
4.305448	43.05336
4.458833	43.37676
3.881016	43.38849
3.965376	43.06064
3.563582	43.14749
3.535356	42.49203
3.658693	43.09281
4.196358	42.97365
4.513200	42.34885
3.027410	42.96445
3.579515	43.22774
3.818017	43.31140
4.020344	43.35272
4.053955	42.31101
4.795234	42.93574
3.084116	42.79668
4.456651	42.95883
3.281322	42.98353
4.998369	43.30417
3.112399	42.65945
4.831290	43.42484
4.743264	43.27786
3.366578	42.67633
4.156376	42.59537
4.118037	43.41662
4.722868	42.99703
4.369108	43.46435
3.320684	42.46979
3.938647	42.64426
3.900728	42.33002
3.404936	43.34647
3.475808	42.81536
5.119010	42.50037
5.088835	42.32719
4.433667	43.29966
4.775297	43.12751
3.557153	43.32401
4.079985	42.44116
4.675532	42.54768
4.876173	43.00937
3.972768	42.52610
3.744696	42.72163
5.021055	43.40361
3.640021	42.84334
3.043815	43.43631
4.101606	42.80966
3.168815	42.90443
4.539427	42.68660
3.623536	42.92669
4.760332	42.69541
4.610427	42.25141
4.488632	42.53036
3.602399	42.74976
3.722944	42.63270
3.071894	43.25577
3.684346	43.48042
4.328979	42.85942
4.097813	43.49024
3.837772	43.47150
4.239257	42.27594
4.997113	42.42678
3.994329	42.89759
4.844012	43.33951
5.051956	43.01141
4.174195	43.13972
5.221616	43.28363
3.503110	42.37709
4.332645	42.61990
4.962167	42.88233
4.266862	42.48798
4.910317	42.66418
4.039371	43.20169
3.269538	42.38584
3.218440	43.08743
4.697588	42.76928
4.865177	43.21379
4.646837	42.39930
4.279477	43.24151
5.210483	43.03707
3.682465	43.39909
4.145599	42.51454
4.625742	42.62434
3.509641	42.57137
5.138449	42.41292
3.349585	43.26666
3.436628	43.19790
3.932878	43.16204
5.152047	42.60773
4.256889	42.36052
4.509517	42.43594
4.419048	42.78800
4.892424	42.58441
4.573220	43.18898
3.775236	42.86420
3.143651	42.28459
4.663712	42.87464
5.077685	42.82984
3.211085	43.23372
3.237390	43.36694
4.213876	42.71515
3.332807	42.75216
3.897284	42.83188
5.232663	42.29874
5.175078	42.73994
4.361617	43.15563
3.427866	42.94650
4.601855	43.45364
3.853748	42.40828
3.385546	43.04019
4.940951	43.07790
3.773700	42.47313
4.394166	42.70916
4.947153	42.77822
5.069571	43.17142
3.291960	43.44280
3.452155	43.11017
3.801375	42.26897
3.147612	42.45549
3.099678	42.35977
4.560584	43.10160
3.017027	42.55229
