5.879078	41.95348
4.605556	41.88107
5.746339	42.90166
6.397784	42.50949
4.883445	42.59837
3.389248	43.11606
5.459523	43.03951
4.316212	41.70984
4.478811	41.31259
6.512059	41.45465
4.988359	42.98740
5.574528	41.62218
3.464211	42.85361
3.625215	42.27454
3.594449	41.38327
4.433047	42.19776
4.082986	42.78834
6.589709	42.94791
3.134304	41.78739
5.970237	41.44523
5.109322	41.66794
5.667489	42.17425
6.286665	42.25992
5.343150	41.90969
4.679406	41.55953
3.156689	42.43443
4.059607	41.49083
6.183181	43.07821
4.584968	42.85546
3.054878	42.70559
4.749232	42.34174
5.595461	42.37820
3.750837	42.57429
5.201240	42.31207
5.378109	42.65153
3.826472	42.07766
3.241686	41.52768
6.702549	42.13256
6.082498	41.68685
4.919532	42.05797
4.210739	41.97338
6.477848	41.84488
3.865816	41.75540
3.305651	42.02968
6.770571	42.72564
4.273503	42.48362
5.936169	42.53488
3.931838	43.01601
6.225045	42.74726
5.271263	41.36259
