4.138745	43.25880
4.778050	43.26208
5.405597	42.88329
5.283448	42.35944
5.430825	42.59833
4.326216	43.29743
4.268347	42.56891
5.456503	43.15422
3.028005	42.23380
4.994266	42.72675
5.072823	42.02380
5.478069	42.39316
4.604764	42.64015
4.503899	42.83691
4.205558	42.73640
3.115496	42.78525
3.991026	43.13636
3.306542	42.09193
4.072555	42.62552
4.682999	42.33044
3.738561	43.11923
3.832129	42.46655
5.235273	42.84757
4.530437	43.32647
4.640521	43.02551
3.403331	43.27498
3.769848	42.78053
4.176144	43.35487
4.095687	42.96361
3.624196	42.42893
3.672079	42.12129
5.136299	42.65781
4.166472	43.10296
3.394276	42.87858
3.777936	42.34613
3.283967	43.38105
3.974154	42.31696
3.195477	42.60280
4.918125	43.05299
5.205136	43.30277
4.047548	42.45563
3.702496	42.91351
5.317852	42.12825
3.208910	42.94403
4.671363	42.05592
3.814818	43.23255
4.374821	43.06498
4.819477	43.37089
3.578321	43.33235
3.141617	42.14657
4.956615	42.27893
4.711379	42.21916
3.238112	43.19408
3.865096	42.17767
4.386889	42.30773
5.032525	42.37861
3.373015	42.71077
3.541489	42.79969
3.016082	42.97665
3.552457	43.01979
5.375160	42.49566
3.522021	43.17814
3.686118	42.67141
5.181331	42.25511
3.334023	43.03968
4.494742	43.20576
4.897890	42.53156
3.067120	43.16334
4.410282	42.67234
5.339174	43.39460
3.174261	43.07850
4.008338	42.81333
5.078774	42.15758
4.836971	42.36727
4.769341	42.69423
4.459836	42.93727
3.936509	42.57663
4.437942	42.07139
5.005303	43.22835
3.079742	42.41955
5.268396	43.00297
3.875255	42.05712
4.851220	42.09951
3.455520	42.53549
4.240552	42.85579
3.446021	42.20099
3.259835	42.28379
5.173389	43.13006
3.475806	42.00612
3.647256	42.24730
5.353608	42.76352
4.310590	42.44336
5.103640	42.47926
4.599685	42.74303
4.279120	42.18707
4.118913	42.03802
4.741168	42.55928
3.900774	42.98628
4.561951	42.50756
4.927492	42.89690
